dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,cum_cases,cum_deaths,over_20,days_since_20_deaths,daily_deaths_smoothed,daily_cases_smoothed,Continent_Name,Continent_Code,Country_Name,Two_Letter_Country_Code,Three_Letter_Country_Code,Country_Number,plot_colours
2020-03-23,23,3,2020,2,0,Rwanda,RW,RWA,12301939.0,19,0,False,0.0,0.0,2.6666666666666665,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-24,24,3,2020,17,0,Rwanda,RW,RWA,12301939.0,36,0,False,0.0,0.0,6.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-25,25,3,2020,4,0,Rwanda,RW,RWA,12301939.0,40,0,False,0.0,0.0,7.666666666666667,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-26,26,3,2020,1,0,Rwanda,RW,RWA,12301939.0,41,0,False,0.0,0.0,7.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-27,27,3,2020,9,0,Rwanda,RW,RWA,12301939.0,50,0,False,0.0,0.0,4.666666666666667,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-28,28,3,2020,4,0,Rwanda,RW,RWA,12301939.0,54,0,False,0.0,0.0,4.666666666666667,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-29,29,3,2020,6,0,Rwanda,RW,RWA,12301939.0,60,0,False,0.0,0.0,6.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-30,30,3,2020,10,0,Rwanda,RW,RWA,12301939.0,70,0,False,0.0,0.0,6.666666666666667,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-31,31,3,2020,0,0,Rwanda,RW,RWA,12301939.0,70,0,False,0.0,0.0,5.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-01,1,4,2020,5,0,Rwanda,RW,RWA,12301939.0,75,0,False,0.0,0.0,5.0,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-02,2,4,2020,7,0,Rwanda,RW,RWA,12301939.0,82,0,False,0.0,0.0,4.0,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-03,3,4,2020,0,0,Rwanda,RW,RWA,12301939.0,82,0,False,0.0,0.0,4.0,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-04,4,4,2020,7,0,Rwanda,RW,RWA,12301939.0,89,0,False,0.0,0.0,4.666666666666667,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-05,5,4,2020,13,0,Rwanda,RW,RWA,12301939.0,102,0,False,0.0,0.0,6.666666666666667,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-06,6,4,2020,2,0,Rwanda,RW,RWA,12301939.0,104,0,False,0.0,0.0,7.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-07,7,4,2020,1,0,Rwanda,RW,RWA,12301939.0,105,0,False,0.0,0.0,5.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-08,8,4,2020,0,0,Rwanda,RW,RWA,12301939.0,105,0,False,0.0,0.0,1.0,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-09,9,4,2020,5,0,Rwanda,RW,RWA,12301939.0,110,0,False,0.0,0.0,2.0,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-10,10,4,2020,3,0,Rwanda,RW,RWA,12301939.0,113,0,False,0.0,0.0,2.6666666666666665,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-11,11,4,2020,5,0,Rwanda,RW,RWA,12301939.0,118,0,False,0.0,0.0,4.333333333333333,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-04-12,12,4,2020,2,0,Rwanda,RW,RWA,12301939.0,120,0,False,0.0,0.0,3.3333333333333335,Africa,AF,"Rwanda, Republic of",RW,RWA,646.0,"rgb(0, 255, 172)"
2020-03-26,26,3,2020,2,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,2,0,False,0.0,0.0,3.0,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-03-27,27,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,2,0,False,0.0,0.0,1.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-03-28,28,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,2,0,False,0.0,0.0,0.6666666666666666,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-03-29,29,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,2,0,False,0.0,0.0,0.0,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-03-30,30,3,2020,5,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,7,0,False,0.0,0.0,1.6666666666666667,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-03-31,31,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,7,0,False,0.0,0.0,1.6666666666666667,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-01,1,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,8,0,False,0.0,0.0,2.0,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-02,2,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,8,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-03,3,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,8,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-04,4,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,9,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-05,5,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,10,0,False,0.0,0.0,0.6666666666666666,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-06,6,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,10,0,False,0.0,0.0,0.6666666666666666,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-07,7,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,11,0,False,0.0,0.0,0.6666666666666666,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-08,8,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,11,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-09,9,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,11,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-10,10,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,11,0,False,0.0,0.0,0.0,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-11,11,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,12,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-04-12,12,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441.0,12,0,False,0.0,0.0,0.3333333333333333,North America,,"Saint Kitts and Nevis, Federation of",KN,KNA,659.0,"rgb(0, 255, 59)"
2020-03-15,15,3,2020,2,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,1.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-16,16,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.6666666666666666,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-17,17,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.6666666666666666,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-18,18,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-19,19,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-20,20,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-21,21,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-22,22,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-23,23,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-24,24,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-25,25,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,2,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-26,26,3,2020,1,0,Saint_Lucia,LC,LCA,181889.0,3,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-27,27,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,3,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-28,28,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,3,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-29,29,3,2020,1,0,Saint_Lucia,LC,LCA,181889.0,4,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-30,30,3,2020,5,0,Saint_Lucia,LC,LCA,181889.0,9,0,False,0.0,0.0,2.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-31,31,3,2020,0,0,Saint_Lucia,LC,LCA,181889.0,9,0,False,0.0,0.0,2.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-01,1,4,2020,4,0,Saint_Lucia,LC,LCA,181889.0,13,0,False,0.0,0.0,3.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-02,2,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,13,0,False,0.0,0.0,1.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-03,3,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,13,0,False,0.0,0.0,1.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-04,4,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,13,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-05,5,4,2020,1,0,Saint_Lucia,LC,LCA,181889.0,14,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-06,6,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,14,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-07,7,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,14,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-08,8,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,14,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-09,9,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,14,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-10,10,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,14,0,False,0.0,0.0,0.0,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-11,11,4,2020,1,0,Saint_Lucia,LC,LCA,181889.0,15,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-04-12,12,4,2020,0,0,Saint_Lucia,LC,LCA,181889.0,15,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Lucia,LC,LCA,662.0,"rgb(0, 255, 32)"
2020-03-13,13,3,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.6666666666666666,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-25,25,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-26,26,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-27,27,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-28,28,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-29,29,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-30,30,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-03-31,31,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-01,1,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,1,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-02,2,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,2,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-03,3,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,2,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-04,4,4,2020,5,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,7,0,False,0.0,0.0,2.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-05,5,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,7,0,False,0.0,0.0,1.6666666666666667,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-06,6,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,7,0,False,0.0,0.0,1.6666666666666667,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-07,7,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,7,0,False,0.0,0.0,0.0,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-08,8,4,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,8,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-09,9,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,8,0,False,0.0,0.0,0.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-10,10,4,2020,4,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,12,0,False,0.0,0.0,1.6666666666666667,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-11,11,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,12,0,False,0.0,0.0,1.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2020-04-12,12,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210.0,12,0,False,0.0,0.0,1.3333333333333333,North America,,Saint Vincent and the Grenadines,VC,VCT,670.0,"rgb(0, 255, 145)"
2019-12-31,31,12,2019,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-01,1,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-02,2,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-03,3,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-04,4,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-05,5,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-06,6,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-07,7,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-08,8,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-09,9,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-10,10,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-11,11,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-12,12,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-13,13,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-14,14,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-15,15,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-16,16,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-17,17,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-18,18,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-19,19,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-20,20,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-21,21,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-22,22,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-23,23,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-24,24,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-25,25,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-26,26,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-27,27,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-28,28,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-29,29,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-30,30,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-01-31,31,1,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-01,1,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-02,2,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-03,3,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-04,4,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-05,5,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-06,6,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-07,7,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-08,8,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-09,9,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-10,10,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-11,11,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-12,12,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
2020-02-13,13,2,2020,0,0,San_Marino,SM,SMR,33785.0,0,0,False,0.0,0.0,0.0,Europe,EU,"San Marino, Republic of",SM,SMR,674.0,"rgb(8, 0, 255)"
