Date,FTSE 100
20/03/1998,5956.28
19/03/1998,5997.92
18/03/1998,5903.58
17/03/1998,5834.90
16/03/1998,5785.11
13/03/1998,5782.32
12/03/1998,5794.84
11/03/1998,5829.80
10/03/1998,5828.49
09/03/1998,5818.87
06/03/1998,5782.92
05/03/1998,5695.61
04/03/1998,5733.08
03/03/1998,5807.68
02/03/1998,5820.57
27/02/1998,5767.31
26/02/1998,5764.84
25/02/1998,5745.10
24/02/1998,5650.99
23/02/1998,5702.81
20/02/1998,5751.62
19/02/1998,5718.48
18/02/1998,5723.42
17/02/1998,5709.46
16/02/1998,5619.92
13/02/1998,5582.34
12/02/1998,5552.53
11/02/1998,5607.94
10/02/1998,5613.27
09/02/1998,5600.86
06/02/1998,5629.69
05/02/1998,5606.37
04/02/1998,5595.76
03/02/1998,5612.77
02/02/1998,5598.97
30/01/1998,5458.46
29/01/1998,5422.37
28/01/1998,5372.62
27/01/1998,5326.31
26/01/1998,5237.22
23/01/1998,5181.43
22/01/1998,5253.13
21/01/1998,5272.29
20/01/1998,5278.23
19/01/1998,5273.61
16/01/1998,5263.13
15/01/1998,5165.82
14/01/1998,5106.88
13/01/1998,5083.89
12/01/1998,5068.75
09/01/1998,5138.32
08/01/1998,5237.13
07/01/1998,5224.07
06/01/1998,5264.42
05/01/1998,5262.46
02/01/1998,5193.52
31/12/1997,5135.54
30/12/1997,5132.35
29/12/1997,5112.44
24/12/1997,5013.89
23/12/1997,5049.76
22/12/1997,5018.18
19/12/1997,5020.16
18/12/1997,5168.30
17/12/1997,5190.84
16/12/1997,5203.44
15/12/1997,5121.83
12/12/1997,5045.22
11/12/1997,5035.87
10/12/1997,5130.67
09/12/1997,5177.06
08/12/1997,5187.41
05/12/1997,5142.91
04/12/1997,5082.32
03/12/1997,4970.65
02/12/1997,4977.59
01/12/1997,4921.78
28/11/1997,4831.77
27/11/1997,4889.01
26/11/1997,4891.20
25/11/1997,4863.53
24/11/1997,4898.64
21/11/1997,4985.82
20/11/1997,4908.43
19/11/1997,4830.11
18/11/1997,4845.37
17/11/1997,4867.03
14/11/1997,4741.83
13/11/1997,4711.00
12/11/1997,4720.37
11/11/1997,4793.72
10/11/1997,4806.75
07/11/1997,4764.35
06/11/1997,4863.79
05/11/1997,4908.32
04/11/1997,4897.43
03/11/1997,4906.39
31/10/1997,4842.33
30/10/1997,4801.92
28/10/1997,4755.39
27/10/1997,4840.72
24/10/1997,4970.20
23/10/1997,4991.47
22/10/1997,5148.76
21/10/1997,5225.91
20/10/1997,5211.02
